"Plot Title: 110 Meter"
"#","Date Time, GMT-07:00","Temp, C","Bad Battery","Stopped","End Of File"
2180,05/06/10 07:07:55 PM,101.148,,,
2181,05/06/10 07:08:20 PM,2.128,,,
2182,05/06/10 07:08:45 PM,36.769,,,
2183,05/06/10 07:09:10 PM,116.783,,,
2184,05/06/10 07:09:35 PM,11.053,,,
2185,05/06/10 07:10:00 PM,65.869,,,
2186,05/06/10 07:10:25 PM,-5.885,,,
2187,05/06/10 07:10:50 PM,51.988,,,
2188,05/06/10 07:11:15 PM,-28.340,,,
2189,05/06/10 07:11:40 PM,2.128,,,
2190,05/06/10 07:12:05 PM,77.392,,,
2191,05/06/10 07:12:30 PM,-28.276,,,
2192,05/06/10 07:12:55 PM,11.151,,,
2193,05/06/10 07:13:20 PM,65.869,,,
2194,05/06/10 07:13:45 PM,-5.885,,,
2195,05/06/10 07:14:10 PM,54.338,,,
2196,05/06/10 07:14:35 PM,-45.988,,,
2197,05/06/10 07:15:00 PM,2.128,,,
2198,05/06/10 07:15:25 PM,183.204,,,
2199,05/06/10 07:15:50 PM,-6.420,,,
2200,05/06/10 07:16:15 PM,11.224,,,
2201,05/06/10 07:16:40 PM,65.033,,,
2202,05/06/10 07:17:05 PM,-5.885,,,
2203,05/06/10 07:17:30 PM,55.521,,,
2204,05/06/10 07:17:55 PM,123.637,,,
2205,05/06/10 07:18:20 PM,2.155,,,
2206,05/06/10 07:18:45 PM,-1.785,,,
2207,05/06/10 07:19:10 PM,116.783,,,
2208,05/06/10 07:19:35 PM,11.273,,,
2209,05/06/10 07:20:00 PM,64.309,,,
2210,05/06/10 07:20:25 PM,-5.885,,,
2211,05/06/10 07:20:50 PM,57.420,,,
2212,05/06/10 07:21:15 PM,79.761,,,
2213,05/06/10 07:21:40 PM,2.155,,,
2214,05/06/10 07:22:05 PM,5.128,,,
2215,05/06/10 07:22:30 PM,68.069,,,
2216,05/06/10 07:22:55 PM,11.297,,,
2217,05/06/10 07:23:20 PM,63.457,,,
2218,05/06/10 07:23:45 PM,-5.885,,,
2219,05/06/10 07:24:10 PM,58.072,,,
2220,05/06/10 07:24:35 PM,69.737,,,
2221,05/06/10 07:25:00 PM,2.155,,,
2222,05/06/10 07:25:25 PM,11.516,,,
2223,05/06/10 07:25:50 PM,-28.276,,,
2224,05/06/10 07:26:15 PM,11.346,,,
2225,05/06/10 07:26:40 PM,62.992,,,
2226,05/06/10 07:27:05 PM,-5.885,,,
2227,05/06/10 07:27:30 PM,58.734,,,
2228,05/06/10 07:27:55 PM,59.027,,,
2229,05/06/10 07:28:20 PM,2.155,,,
2230,05/06/10 07:28:45 PM,17.629,,,
2231,05/06/10 07:29:10 PM,47.320,,,
2232,05/06/10 07:29:35 PM,11.370,,,
2233,05/06/10 07:30:00 PM,62.624,,,
2234,05/06/10 07:30:25 PM,-5.885,,,
2235,05/06/10 07:30:50 PM,60.091,,,
2236,05/06/10 07:31:15 PM,58.361,,,
2237,05/06/10 07:31:40 PM,2.155,,,
2238,05/06/10 07:32:05 PM,36.688,,,
2239,05/06/10 07:32:30 PM,-28.276,,,
2240,05/06/10 07:32:55 PM,11.443,,,
2241,05/06/10 07:33:20 PM,63.928,,,
2242,05/06/10 07:33:45 PM,-5.885,,,
2243,05/06/10 07:34:10 PM,62.258,,,
2244,05/06/10 07:34:35 PM,-51.243,,,
2245,05/06/10 07:35:00 PM,2.155,,,
2246,05/06/10 07:35:25 PM,77.325,,,
2247,05/06/10 07:35:50 PM,32.665,,,
2248,05/06/10 07:36:15 PM,11.565,,,
2249,05/06/10 07:36:40 PM,66.269,,,
2250,05/06/10 07:37:05 PM,-5.885,,,
2251,05/06/10 07:37:30 PM,66.069,,,
2252,05/06/10 07:37:55 PM,-38.408,,,
2253,05/06/10 07:38:20 PM,2.182,,,
2254,05/06/10 07:38:45 PM,-19.839,,,
2255,05/06/10 07:39:10 PM,7.745,,,
2256,05/06/10 07:39:35 PM,11.662,,,
2257,05/06/10 07:40:00 PM,65.572,,,
2258,05/06/10 07:40:25 PM,-5.885,,,
2259,05/06/10 07:40:50 PM,68.493,,,
2260,05/06/10 07:41:15 PM,110.672,,,
2261,05/06/10 07:41:40 PM,2.182,,,
2262,05/06/10 07:42:05 PM,-1.785,,,
2263,05/06/10 07:42:30 PM,39.601,,,
2264,05/06/10 07:42:55 PM,11.662,,,
2265,05/06/10 07:43:20 PM,63.928,,,
2266,05/06/10 07:43:45 PM,-5.885,,,
2267,05/06/10 07:44:10 PM,68.493,,,
2268,05/06/10 07:44:35 PM,79.761,,,
2269,05/06/10 07:45:00 PM,8.767,,,
2270,05/06/10 07:45:25 PM,-1.814,,,
2271,05/06/10 07:45:50 PM,47.320,,,
2272,05/06/10 07:46:15 PM,11.662,,,
2273,05/06/10 07:46:40 PM,63.692,,,
2274,05/06/10 07:47:05 PM,-5.388,,,
2275,05/06/10 07:47:30 PM,67.650,,,
2276,05/06/10 07:47:55 PM,82.141,,,
2277,05/06/10 07:48:20 PM,8.767,,,
2278,05/06/10 07:48:45 PM,-9.816,,,
2279,05/06/10 07:49:10 PM,47.352,,,
2280,05/06/10 07:49:35 PM,11.637,,,
2281,05/06/10 07:50:00 PM,63.271,,,
2282,05/06/10 07:50:25 PM,-5.388,,,
2283,05/06/10 07:50:50 PM,68.493,,,
2284,05/06/10 07:51:15 PM,84.688,,,
2285,05/06/10 07:51:40 PM,2.182,,,
2286,05/06/10 07:52:05 PM,-1.756,,,
2287,05/06/10 07:52:30 PM,7.770,,,
2288,05/06/10 07:52:55 PM,11.710,,,
2289,05/06/10 07:53:20 PM,65.919,,,
2290,05/06/10 07:53:45 PM,-5.388,,,
2291,05/06/10 07:54:10 PM,71.193,,,
2292,05/06/10 07:54:35 PM,-30.479,,,
2293,05/06/10 07:55:00 PM,8.767,,,
2294,05/06/10 07:55:25 PM,23.857,,,
2295,05/06/10 07:55:50 PM,-15.466,,,
2296,05/06/10 07:56:15 PM,11.783,,,
2297,05/06/10 07:56:40 PM,65.473,,,
2298,05/06/10 07:57:05 PM,-5.388,,,
2299,05/06/10 07:57:30 PM,74.041,,,
2300,05/06/10 07:57:55 PM,-45.988,,,
2301,05/06/10 07:58:20 PM,8.767,,,
2302,05/06/10 07:58:45 PM,36.796,,,
2303,05/06/10 07:59:10 PM,116.985,,,
2304,05/06/10 07:59:35 PM,11.856,,,
2305,05/06/10 08:00:00 PM,65.969,,,
2306,05/06/10 08:00:25 PM,-5.388,,,
2307,05/06/10 08:00:50 PM,76.067,,,
2308,05/06/10 08:01:15 PM,-36.876,,,
2309,05/06/10 08:01:40 PM,8.767,,,
2310,05/06/10 08:02:05 PM,63.131,,,
2311,05/06/10 08:02:30 PM,26.280,,,
2312,05/06/10 08:02:55 PM,11.904,,,
2313,05/06/10 08:03:20 PM,65.869,,,
2314,05/06/10 08:03:45 PM,-5.388,,,
2315,05/06/10 08:04:10 PM,79.332,,,
2316,05/06/10 08:04:35 PM,-35.444,,,
2317,05/06/10 08:05:00 PM,8.767,,,
2318,05/06/10 08:05:25 PM,183.204,,,
2319,05/06/10 08:05:50 PM,68.122,,,
2320,05/06/10 08:06:15 PM,11.953,,,
2321,05/06/10 08:06:40 PM,67.082,,,
2322,05/06/10 08:07:05 PM,-5.388,,,
2323,05/06/10 08:07:30 PM,82.918,,,
2324,05/06/10 08:07:55 PM,-13.657,,,
2325,05/06/10 08:08:20 PM,8.792,,,
2326,05/06/10 08:08:45 PM,-9.679,,,
2327,05/06/10 08:09:10 PM,47.352,,,
2328,05/06/10 08:09:35 PM,12.050,,,
2329,05/06/10 08:10:00 PM,66.169,,,
2330,05/06/10 08:10:25 PM,-5.388,,,
2331,05/06/10 08:10:50 PM,85.522,,,
2332,05/06/10 08:11:15 PM,-32.828,,,
2333,05/06/10 08:11:40 PM,8.792,,,
2334,05/06/10 08:12:05 PM,-1.727,,,
2335,05/06/10 08:12:30 PM,68.122,,,
2336,05/06/10 08:12:55 PM,12.050,,,
2337,05/06/10 08:13:20 PM,66.169,,,
2338,05/06/10 08:13:45 PM,-5.388,,,
2339,05/06/10 08:14:10 PM,86.899,,,
2340,05/06/10 08:14:35 PM,-10.722,,,
2341,05/06/10 08:15:00 PM,8.792,,,
2342,05/06/10 08:15:25 PM,11.662,,,
2343,05/06/10 08:15:50 PM,-28.213,,,
2344,05/06/10 08:16:15 PM,12.098,,,
2345,05/06/10 08:16:40 PM,68.706,,,
2346,05/06/10 08:17:05 PM,-5.388,,,
2347,05/06/10 08:17:30 PM,89.821,,,
2348,05/06/10 08:17:55 PM,0.605,,,
2349,05/06/10 08:18:20 PM,8.792,,,
2350,05/06/10 08:18:45 PM,23.930,,,
2351,05/06/10 08:19:10 PM,-28.213,,,
2352,05/06/10 08:19:35 PM,12.147,,,
2353,05/06/10 08:20:00 PM,68.546,,,
2354,05/06/10 08:20:25 PM,-5.388,,,
2355,05/06/10 08:20:50 PM,91.377,,,
2356,05/06/10 08:21:15 PM,-5.948,,,
2357,05/06/10 08:21:40 PM,8.792,,,
2358,05/06/10 08:22:05 PM,30.142,,,
2359,05/06/10 08:22:30 PM,32.691,,,
2360,05/06/10 08:22:55 PM,12.171,,,
2361,05/06/10 08:23:20 PM,68.546,,,
2362,05/06/10 08:23:45 PM,-5.388,,,
2363,05/06/10 08:24:10 PM,94.708,,,
2364,05/06/10 08:24:35 PM,1.913,,,
2365,05/06/10 08:25:00 PM,8.792,,,
2366,05/06/10 08:25:25 PM,36.905,,,
2367,05/06/10 08:25:50 PM,47.352,,,
2368,05/06/10 08:26:15 PM,12.219,,,
2369,05/06/10 08:26:40 PM,69.299,,,
2370,05/06/10 08:27:05 PM,-5.388,,,
2371,05/06/10 08:27:30 PM,98.382,,,
2372,05/06/10 08:27:55 PM,1.044,,,
2373,05/06/10 08:28:20 PM,8.792,,,
2374,05/06/10 08:28:45 PM,52.746,,,
2375,05/06/10 08:29:10 PM,116.985,,,
2376,05/06/10 08:29:35 PM,12.268,,,
2377,05/06/10 08:30:00 PM,67.494,,,
2378,05/06/10 08:30:25 PM,-5.388,,,
2379,05/06/10 08:30:50 PM,100.372,,,
2380,05/06/10 08:31:15 PM,6.102,,,
2381,05/06/10 08:31:40 PM,8.792,,,
2382,05/06/10 08:32:05 PM,77.731,,,
2383,05/06/10 08:32:30 PM,20.126,,,
2384,05/06/10 08:32:55 PM,12.292,,,
2385,05/06/10 08:33:20 PM,70.402,,,
2386,05/06/10 08:33:45 PM,-5.388,,,
2387,05/06/10 08:34:10 PM,107.106,,,
2388,05/06/10 08:34:35 PM,7.720,,,
2389,05/06/10 08:35:00 PM,8.817,,,
2390,05/06/10 08:35:25 PM,-35.271,,,
2391,05/06/10 08:35:50 PM,-28.213,,,
2392,05/06/10 08:36:15 PM,12.389,,,
2393,05/06/10 08:36:40 PM,69.737,,,
2394,05/06/10 08:37:05 PM,-5.388,,,
2395,05/06/10 08:37:30 PM,115.398,,,
2396,05/06/10 08:37:55 PM,6.102,,,
2397,05/06/10 08:38:20 PM,8.817,,,
2398,05/06/10 08:38:45 PM,-1.613,,,
2399,05/06/10 08:39:10 PM,68.122,,,
2400,05/06/10 08:39:35 PM,12.437,,,
2401,05/06/10 08:40:00 PM,69.137,,,
2402,05/06/10 08:40:25 PM,-5.388,,,
2403,05/06/10 08:40:50 PM,118.644,,,
2404,05/06/10 08:41:15 PM,1.044,,,
2405,05/06/10 08:41:40 PM,8.817,,,
2406,05/06/10 08:42:05 PM,5.308,,,
2407,05/06/10 08:42:30 PM,-28.213,,,
2408,05/06/10 08:42:55 PM,12.461,,,
2409,05/06/10 08:43:20 PM,68.975,,,
2410,05/06/10 08:43:45 PM,-5.388,,,
2411,05/06/10 08:44:10 PM,122.207,,,
2412,05/06/10 08:44:35 PM,2.770,,,
2413,05/06/10 08:45:00 PM,8.817,,,
2414,05/06/10 08:45:25 PM,11.662,,,
2415,05/06/10 08:45:50 PM,116.985,,,
2416,05/06/10 08:46:15 PM,12.485,,,
2417,05/06/10 08:46:40 PM,68.122,,,
2418,05/06/10 08:47:05 PM,-5.388,,,
2419,05/06/10 08:47:30 PM,126.151,,,
2420,05/06/10 08:47:55 PM,-6.962,,,
2421,05/06/10 08:48:20 PM,8.817,,,
2422,05/06/10 08:48:45 PM,11.662,,,
2423,05/06/10 08:49:10 PM,20.126,,,
2424,05/06/10 08:49:35 PM,12.534,,,
2425,05/06/10 08:50:00 PM,69.137,,,
2426,05/06/10 08:50:25 PM,-5.388,,,
2427,05/06/10 08:50:50 PM,135.561,,,
2428,05/06/10 08:51:15 PM,6.102,,,
2429,05/06/10 08:51:40 PM,8.817,,,
2430,05/06/10 08:52:05 PM,30.217,,,
2431,05/06/10 08:52:30 PM,32.691,,,
2432,05/06/10 08:52:55 PM,12.582,,,
2433,05/06/10 08:53:20 PM,68.653,,,
2434,05/06/10 08:53:45 PM,-5.388,,,
2435,05/06/10 08:54:10 PM,148.077,,,
2436,05/06/10 08:54:35 PM,3.617,,,
2437,05/06/10 08:55:00 PM,8.817,,,
2438,05/06/10 08:55:25 PM,36.878,,,
2439,05/06/10 08:55:50 PM,7.770,,,
2440,05/06/10 08:56:15 PM,12.606,,,
2441,05/06/10 08:56:40 PM,68.546,,,
2442,05/06/10 08:57:05 PM,-5.388,,,
2443,05/06/10 08:57:30 PM,166.486,,,
2444,05/06/10 08:57:55 PM,-3.508,,,
2445,05/06/10 08:58:20 PM,8.817,,,
2446,05/06/10 08:58:45 PM,52.746,,,
2447,05/06/10 08:59:10 PM,20.126,,,
2448,05/06/10 08:59:35 PM,12.630,,,
2449,05/06/10 09:00:00 PM,68.546,,,
2450,05/06/10 09:00:25 PM,-5.388,,,
2451,05/06/10 09:00:50 PM,199.983,,,
2452,05/06/10 09:01:15 PM,3.617,,,
2453,05/06/10 09:01:40 PM,8.817,,,
2454,05/06/10 09:02:05 PM,101.148,,,
2455,05/06/10 09:02:30 PM,20.126,,,
2456,05/06/10 09:02:55 PM,12.727,,,
2457,05/06/10 09:03:20 PM,66.673,,,
2458,05/06/10 09:03:45 PM,-5.388,,,
2459,05/06/10 09:04:10 PM,379.278,,,
2460,05/06/10 09:04:35 PM,-25.441,,,
2461,05/06/10 09:05:00 PM,8.817,,,
2462,05/06/10 09:05:25 PM,185.409,,,
2463,05/06/10 09:05:50 PM,116.985,,,
2464,05/06/10 09:06:15 PM,12.751,,,
2465,05/06/10 09:06:40 PM,69.191,,,
2466,05/06/10 09:07:05 PM,-5.357,,,
2467,05/06/10 09:07:30 PM,-66.439,,,
2468,05/06/10 09:07:55 PM,2.343,,,
2469,05/06/10 09:08:20 PM,8.841,,,
2470,05/06/10 09:08:45 PM,-9.610,,,
2471,05/06/10 09:09:10 PM,116.985,,,
2472,05/06/10 09:09:35 PM,12.823,,,
2473,05/06/10 09:10:00 PM,69.082,,,
2474,05/06/10 09:10:25 PM,-5.357,,,
2475,05/06/10 09:10:50 PM,-55.965,,,
2476,05/06/10 09:11:15 PM,5.282,,,
2477,05/06/10 09:11:40 PM,8.841,,,
2478,05/06/10 09:12:05 PM,5.334,,,
2479,05/06/10 09:12:30 PM,-28.213,,,
2480,05/06/10 09:12:55 PM,12.871,,,
2481,05/06/10 09:13:20 PM,70.068,,,
2482,05/06/10 09:13:45 PM,-5.357,,,
2483,05/06/10 09:14:10 PM,-49.440,,,
2484,05/06/10 09:14:35 PM,15.891,,,
2485,05/06/10 09:15:00 PM,8.841,,,
2486,05/06/10 09:15:25 PM,17.867,,,
2487,05/06/10 09:15:50 PM,116.985,,,
2488,05/06/10 09:16:15 PM,12.920,,,
2489,05/06/10 09:16:40 PM,71.423,,,
2490,05/06/10 09:17:05 PM,-5.357,,,
2491,05/06/10 09:17:30 PM,-42.564,,,
2492,05/06/10 09:17:55 PM,18.557,,,
2493,05/06/10 09:18:20 PM,8.841,,,
2494,05/06/10 09:18:45 PM,36.960,,,
2495,05/06/10 09:19:10 PM,56.500,,,
2496,05/06/10 09:19:35 PM,12.992,,,
2497,05/06/10 09:20:00 PM,71.711,,,
2498,05/06/10 09:20:25 PM,-5.357,,,
2499,05/06/10 09:20:50 PM,-35.970,,,
2500,05/06/10 09:21:15 PM,26.231,,,
2501,05/06/10 09:21:40 PM,8.841,,,
2502,05/06/10 09:22:05 PM,77.799,,,
2503,05/06/10 09:22:30 PM,68.122,,,
2504,05/06/10 09:22:55 PM,13.088,,,
2505,05/06/10 09:23:20 PM,72.002,,,
2506,05/06/10 09:23:45 PM,-5.357,,,
2507,05/06/10 09:24:10 PM,-32.069,,,
2508,05/06/10 09:24:35 PM,23.905,,,
2509,05/06/10 09:25:00 PM,8.841,,,
2510,05/06/10 09:25:25 PM,191.457,,,
2511,05/06/10 09:25:50 PM,47.352,,,
2512,05/06/10 09:26:15 PM,13.137,,,
2513,05/06/10 09:26:40 PM,71.423,,,
2514,05/06/10 09:27:05 PM,-5.357,,,
2515,05/06/10 09:27:30 PM,-30.902,,,
2516,05/06/10 09:27:55 PM,18.557,,,
2517,05/06/10 09:28:20 PM,8.866,,,
2518,05/06/10 09:28:45 PM,-19.561,,,
2519,05/06/10 09:29:10 PM,68.122,,,
2520,05/06/10 09:29:35 PM,13.161,,,
2521,05/06/10 09:30:00 PM,71.136,,,
2522,05/06/10 09:30:25 PM,-5.357,,,
2523,05/06/10 09:30:50 PM,-29.790,,,
2524,05/06/10 09:31:15 PM,17.034,,,
2525,05/06/10 09:31:40 PM,8.866,,,
2526,05/06/10 09:32:05 PM,-9.508,,,
2527,05/06/10 09:32:30 PM,7.770,,,
2528,05/06/10 09:32:55 PM,13.209,,,
2529,05/06/10 09:33:20 PM,70.514,,,
2530,05/06/10 09:33:45 PM,-5.357,,,
2531,05/06/10 09:34:10 PM,-27.708,,,
2532,05/06/10 09:34:35 PM,10.100,,,
2533,05/06/10 09:35:00 PM,8.866,,,
2534,05/06/10 09:35:25 PM,-1.584,,,
2535,05/06/10 09:35:50 PM,-28.213,,,
2536,05/06/10 09:36:15 PM,13.209,,,
2537,05/06/10 09:36:40 PM,70.796,,,
2538,05/06/10 09:37:05 PM,-5.357,,,
2539,05/06/10 09:37:30 PM,-26.729,,,
2540,05/06/10 09:37:55 PM,34.730,,,
2541,05/06/10 09:38:20 PM,8.866,,,
2542,05/06/10 09:38:45 PM,11.783,,,
2543,05/06/10 09:39:10 PM,116.985,,,
2544,05/06/10 09:39:35 PM,13.257,,,
2545,05/06/10 09:40:00 PM,73.918,,,
2546,05/06/10 09:40:25 PM,-5.357,,,
2547,05/06/10 09:40:50 PM,-25.786,,,
2548,05/06/10 09:41:15 PM,32.639,,,
2549,05/06/10 09:41:40 PM,8.866,,,
2550,05/06/10 09:42:05 PM,17.938,,,
2551,05/06/10 09:42:30 PM,32.691,,,
2552,05/06/10 09:42:55 PM,13.305,,,
2553,05/06/10 09:43:20 PM,72.002,,,
2554,05/06/10 09:43:45 PM,-5.357,,,
2555,05/06/10 09:44:10 PM,-24.876,,,
2556,05/06/10 09:44:35 PM,9.312,,,
2557,05/06/10 09:45:00 PM,8.866,,,
2558,05/06/10 09:45:25 PM,17.891,,,
2559,05/06/10 09:45:50 PM,32.691,,,
2560,05/06/10 09:46:15 PM,13.305,,,
2561,05/06/10 09:46:40 PM,72.590,,,
2562,05/06/10 09:47:05 PM,-5.357,,,
2563,05/06/10 09:47:30 PM,-23.145,,,
2564,05/06/10 09:47:55 PM,30.192,,,
2565,05/06/10 09:48:20 PM,8.866,,,
2566,05/06/10 09:48:45 PM,37.015,,,
2567,05/06/10 09:49:10 PM,14.026,,,
2568,05/06/10 09:49:35 PM,13.353,,,
2569,05/06/10 09:50:00 PM,73.067,,,
2570,05/06/10 09:50:25 PM,-5.357,,,
2571,05/06/10 09:50:50 PM,-22.320,,,
2572,05/06/10 09:51:15 PM,31.816,,,
2573,05/06/10 09:51:40 PM,8.866,,,
2574,05/06/10 09:52:05 PM,44.442,,,
2575,05/06/10 09:52:30 PM,-58.045,,,
2576,05/06/10 09:52:55 PM,13.377,,,
2577,05/06/10 09:53:20 PM,73.188,,,
2578,05/06/10 09:53:45 PM,-5.357,,,
2579,05/06/10 09:54:10 PM,-20.738,,,
2580,05/06/10 09:54:35 PM,31.001,,,
2581,05/06/10 09:55:00 PM,8.866,,,
2582,05/06/10 09:55:25 PM,52.964,,,
2583,05/06/10 09:55:50 PM,20.126,,,
2584,05/06/10 09:56:15 PM,13.425,,,
2585,05/06/10 09:56:40 PM,72.119,,,
2586,05/06/10 09:57:05 PM,-5.357,,,
2587,05/06/10 09:57:30 PM,-19.240,,,
2588,05/06/10 09:57:55 PM,33.469,,,
2589,05/06/10 09:58:20 PM,8.866,,,
2590,05/06/10 09:58:45 PM,78.005,,,
2591,05/06/10 09:59:10 PM,14.026,,,
2592,05/06/10 09:59:35 PM,13.473,,,
2593,05/06/10 10:00:00 PM,73.795,,,
2594,05/06/10 10:00:25 PM,-5.357,,,
2595,05/06/10 10:00:50 PM,-17.813,,,
2596,05/06/10 10:01:15 PM,36.878,,,
2597,05/06/10 10:01:40 PM,8.866,,,
2598,05/06/10 10:02:05 PM,194.125,,,
2599,05/06/10 10:02:30 PM,116.985,,,
2600,05/06/10 10:02:55 PM,13.522,,,
2601,05/06/10 10:03:20 PM,73.918,,,
2602,05/06/10 10:03:45 PM,-5.357,,,
2603,05/06/10 10:04:10 PM,-16.451,,,
2604,05/06/10 10:04:35 PM,34.308,,,
2605,05/06/10 10:05:00 PM,8.891,,,
2606,05/06/10 10:05:25 PM,-19.423,,,
2607,05/06/10 10:05:50 PM,26.280,,,
2608,05/06/10 10:06:15 PM,13.570,,,
2609,05/06/10 10:06:40 PM,73.429,,,
2610,05/06/10 10:07:05 PM,-5.357,,,
2611,05/06/10 10:07:30 PM,-15.791,,,
2612,05/06/10 10:07:55 PM,34.308,,,
2613,05/06/10 10:08:20 PM,8.891,,,
2614,05/06/10 10:08:45 PM,-1.441,,,
2615,05/06/10 10:09:10 PM,-28.213,,,
2616,05/06/10 10:09:35 PM,13.594,,,
2617,05/06/10 10:10:00 PM,74.537,,,
2618,05/06/10 10:10:25 PM,-5.357,,,
2619,05/06/10 10:10:50 PM,-14.510,,,
2620,05/06/10 10:11:15 PM,37.755,,,
2621,05/06/10 10:11:40 PM,8.891,,,
2622,05/06/10 10:12:05 PM,-1.470,,,
2623,05/06/10 10:12:30 PM,47.352,,,
2624,05/06/10 10:12:55 PM,13.618,,,
2625,05/06/10 10:13:20 PM,74.412,,,
2626,05/06/10 10:13:45 PM,-5.357,,,
2627,05/06/10 10:14:10 PM,-14.510,,,
2628,05/06/10 10:14:35 PM,49.411,,,
2629,05/06/10 10:15:00 PM,8.891,,,
2630,05/06/10 10:15:25 PM,11.856,,,
2631,05/06/10 10:15:50 PM,-28.213,,,
2632,05/06/10 10:16:15 PM,13.642,,,
2633,05/06/10 10:16:40 PM,75.294,,,
2634,05/06/10 10:17:05 PM,-5.357,,,
2635,05/06/10 10:17:30 PM,-13.277,,,
2636,05/06/10 10:17:55 PM,42.327,,,
2637,05/06/10 10:18:20 PM,8.891,,,
2638,05/06/10 10:18:45 PM,17.938,,,
2639,05/06/10 10:19:10 PM,47.352,,,
2640,05/06/10 10:19:35 PM,13.666,,,
2641,05/06/10 10:20:00 PM,73.612,,,
2642,05/06/10 10:20:25 PM,-5.357,,,
2643,05/06/10 10:20:50 PM,-13.277,,,
2644,05/06/10 10:21:15 PM,31.816,,,
2645,05/06/10 10:21:40 PM,8.891,,,
2646,05/06/10 10:22:05 PM,17.915,,,
2647,05/06/10 10:22:30 PM,116.985,,,
2648,05/06/10 10:22:55 PM,13.666,,,
2649,05/06/10 10:23:20 PM,73.308,,,
2650,05/06/10 10:23:45 PM,-5.357,,,
2651,05/06/10 10:24:10 PM,-12.676,,,
2652,05/06/10 10:24:35 PM,30.192,,,
2653,05/06/10 10:25:00 PM,8.891,,,
2654,05/06/10 10:25:25 PM,24.026,,,
2655,05/06/10 10:25:50 PM,-28.213,,,
2656,05/06/10 10:26:15 PM,13.690,,,
2657,05/06/10 10:26:40 PM,72.295,,,
2658,05/06/10 10:27:05 PM,-5.357,,,
2659,05/06/10 10:27:30 PM,-12.086,,,
2660,05/06/10 10:27:55 PM,25.841,,,
2661,05/06/10 10:28:20 PM,8.891,,,
2662,05/06/10 10:28:45 PM,37.015,,,
2663,05/06/10 10:29:10 PM,20.126,,,
2664,05/06/10 10:29:35 PM,13.738,,,
2665,05/06/10 10:30:00 PM,74.041,,,
2666,05/06/10 10:30:25 PM,-5.357,,,
2667,05/06/10 10:30:50 PM,-10.934,,,
2668,05/06/10 10:31:15 PM,33.469,,,
2669,05/06/10 10:31:40 PM,8.891,,,
2670,05/06/10 10:32:05 PM,52.964,,,
2671,05/06/10 10:32:30 PM,47.352,,,
2672,05/06/10 10:32:55 PM,13.786,,,
2673,05/06/10 10:33:20 PM,73.067,,,
2674,05/06/10 10:33:45 PM,-5.357,,,
2675,05/06/10 10:34:10 PM,-9.816,,,
2676,05/06/10 10:34:35 PM,40.920,,,
2677,05/06/10 10:35:00 PM,8.891,,,
2678,05/06/10 10:35:25 PM,78.005,,,
2679,05/06/10 10:35:50 PM,47.352,,,
2680,05/06/10 10:36:15 PM,13.834,,,
2681,05/06/10 10:36:40 PM,75.422,,,
2682,05/06/10 10:37:05 PM,-5.357,,,
2683,05/06/10 10:37:30 PM,-8.730,,,
2684,05/06/10 10:37:55 PM,44.257,,,
2685,05/06/10 10:38:20 PM,8.891,,,
2686,05/06/10 10:38:45 PM,195.520,,,
2687,05/06/10 10:39:10 PM,47.352,,,
2688,05/06/10 10:39:35 PM,13.882,,,
2689,05/06/10 10:40:00 PM,74.599,,,
2690,05/06/10 10:40:25 PM,-5.357,,,
2691,05/06/10 10:40:50 PM,-7.673,,,
2692,05/06/10 10:41:15 PM,31.816,,,
2693,05/06/10 10:41:40 PM,8.916,,,
2694,05/06/10 10:42:05 PM,-35.015,,,
2695,05/06/10 10:42:30 PM,47.352,,,
2696,05/06/10 10:42:55 PM,13.906,,,
2697,05/06/10 10:43:20 PM,72.354,,,
2698,05/06/10 10:43:45 PM,-5.357,,,
2699,05/06/10 10:44:10 PM,-7.155,,,
2700,05/06/10 10:44:35 PM,25.453,,,
2701,05/06/10 10:45:00 PM,8.916,,,
2702,05/06/10 10:45:25 PM,-19.515,,,
2703,05/06/10 10:45:50 PM,116.985,,,
2704,05/06/10 10:46:15 PM,13.954,,,
2705,05/06/10 10:46:40 PM,72.531,,,
2706,05/06/10 10:47:05 PM,-5.357,,,
2707,05/06/10 10:47:30 PM,-6.136,,,
2708,05/06/10 10:47:55 PM,26.231,,,
2709,05/06/10 10:48:20 PM,8.916,,,
2710,05/06/10 10:48:45 PM,-1.498,,,
2711,05/06/10 10:49:10 PM,-6.388,,,
2712,05/06/10 10:49:35 PM,14.002,,,
2713,05/06/10 10:50:00 PM,72.649,,,
2714,05/06/10 10:50:25 PM,-5.357,,,
2715,05/06/10 10:50:50 PM,-5.141,,,
2716,05/06/10 10:51:15 PM,32.639,,,
2717,05/06/10 10:51:40 PM,8.916,,,
2718,05/06/10 10:52:05 PM,11.807,,,
2719,05/06/10 10:52:30 PM,68.122,,,
2720,05/06/10 10:52:55 PM,14.050,,,
2721,05/06/10 10:53:20 PM,75.040,,,
2722,05/06/10 10:53:45 PM,-5.357,,,
2723,05/06/10 10:54:10 PM,-4.167,,,
2724,05/06/10 10:54:35 PM,42.327,,,
2725,05/06/10 10:55:00 PM,8.916,,,
2726,05/06/10 10:55:25 PM,30.369,,,
2727,05/06/10 10:55:50 PM,7.770,,,
2728,05/06/10 10:56:15 PM,14.098,,,
2729,05/06/10 10:56:40 PM,72.590,,,
2730,05/06/10 10:57:05 PM,-5.357,,,
